at idx 3059 seed 123 predicted trend is: UP
at idx 3060 seed 123 predicted trend is: UP
at idx 3061 seed 123 predicted trend is: UP
at idx 3062 seed 123 predicted trend is: UP
at idx 3063 seed 123 predicted trend is: UP
at idx 3064 seed 123 predicted trend is: UP
at idx 3065 seed 123 predicted trend is: UP
at idx 3066 seed 123 predicted trend is: -
at idx 3066 seed 789 predicted trend is: -
at idx 3066 seed 456 predicted trend is: UP
at idx 3067 seed 123 predicted trend is: -
at idx 3067 seed 789 predicted trend is: -
at idx 3067 seed 456 predicted trend is: UP
at idx 3068 seed 123 predicted trend is: UP
at idx 3069 seed 123 predicted trend is: -
at idx 3069 seed 789 predicted trend is: -
at idx 3069 seed 456 predicted trend is: -
at idx 3069 seed 329 predicted trend is: -
at idx 3070 seed 123 predicted trend is: -
at idx 3070 seed 789 predicted trend is: -
at idx 3070 seed 456 predicted trend is: -
at idx 3070 seed 329 predicted trend is: -
at idx 3071 seed 123 predicted trend is: -
at idx 3071 seed 789 predicted trend is: -
at idx 3071 seed 456 predicted trend is: -
at idx 3071 seed 329 predicted trend is: -
at idx 3072 seed 123 predicted trend is: UP
at idx 3073 seed 123 predicted trend is: DOWN
at idx 3074 seed 123 predicted trend is: -
at idx 3074 seed 789 predicted trend is: -
at idx 3074 seed 456 predicted trend is: -
at idx 3074 seed 329 predicted trend is: -
at idx 3075 seed 123 predicted trend is: -
at idx 3075 seed 789 predicted trend is: UP
at idx 3076 seed 123 predicted trend is: -
at idx 3076 seed 789 predicted trend is: -
at idx 3076 seed 456 predicted trend is: -
at idx 3076 seed 329 predicted trend is: -
at idx 3077 seed 123 predicted trend is: -
at idx 3077 seed 789 predicted trend is: -
at idx 3077 seed 456 predicted trend is: -
at idx 3077 seed 329 predicted trend is: -
at idx 3078 seed 123 predicted trend is: -
at idx 3078 seed 789 predicted trend is: -
at idx 3078 seed 456 predicted trend is: -
at idx 3078 seed 329 predicted trend is: -
at idx 3079 seed 123 predicted trend is: -
at idx 3079 seed 789 predicted trend is: -
at idx 3079 seed 456 predicted trend is: -
at idx 3079 seed 329 predicted trend is: -
at idx 3080 seed 123 predicted trend is: UP
at idx 3081 seed 123 predicted trend is: -
at idx 3081 seed 789 predicted trend is: -
at idx 3081 seed 456 predicted trend is: -
at idx 3081 seed 329 predicted trend is: -
at idx 3082 seed 123 predicted trend is: -
at idx 3082 seed 789 predicted trend is: -
at idx 3082 seed 456 predicted trend is: -
at idx 3082 seed 329 predicted trend is: -
at idx 3083 seed 123 predicted trend is: -
at idx 3083 seed 789 predicted trend is: -
at idx 3083 seed 456 predicted trend is: -
at idx 3083 seed 329 predicted trend is: -
at idx 3084 seed 123 predicted trend is: -
at idx 3084 seed 789 predicted trend is: -
at idx 3084 seed 456 predicted trend is: -
at idx 3084 seed 329 predicted trend is: -
at idx 3085 seed 123 predicted trend is: -
at idx 3085 seed 789 predicted trend is: -
at idx 3085 seed 456 predicted trend is: -
at idx 3085 seed 329 predicted trend is: -
at idx 3086 seed 123 predicted trend is: -
at idx 3086 seed 789 predicted trend is: -
at idx 3086 seed 456 predicted trend is: -
at idx 3086 seed 329 predicted trend is: -
at idx 3087 seed 123 predicted trend is: -
at idx 3087 seed 789 predicted trend is: -
at idx 3087 seed 456 predicted trend is: -
at idx 3087 seed 329 predicted trend is: -
at idx 3088 seed 123 predicted trend is: -
at idx 3088 seed 789 predicted trend is: -
at idx 3088 seed 456 predicted trend is: -
at idx 3088 seed 329 predicted trend is: -
at idx 3089 seed 123 predicted trend is: -
