,day_index,date,open_close,L/S,profit,trend_predicted,combo_price
0,-1,-,-,-,0.0,-,0.0
1,2200,2014-08-21 00:00:00,O,S,0.0,DOWN,41.78538957188515
2,2201,2014-08-22 00:00:00,C,S,0.6577998589526217,UP,41.127589712932526
3,2201,2014-08-22 00:00:00,O,L,0.0,UP,41.127589712932526
4,2202,2014-08-25 00:00:00,C,L,0.2358600692354358,DOWN,41.36344978216796
5,2202,2014-08-25 00:00:00,O,S,0.0,DOWN,41.36344978216796
6,2205,2014-08-28 00:00:00,C,S,-0.33817850099315905,UP,41.70162828316112
7,2205,2014-08-28 00:00:00,O,L,0.0,UP,41.70162828316112
8,2206,2014-08-29 00:00:00,C,L,0.21343447019080486,DOWN,41.915062753351926
9,2206,2014-08-29 00:00:00,O,S,0.0,DOWN,41.915062753351926
10,2207,2014-09-02 00:00:00,C,S,-1.1352576679706985,UP,43.050320421322624
11,2207,2014-09-02 00:00:00,O,L,0.0,UP,43.050320421322624
12,2208,2014-09-03 00:00:00,C,L,0.9697174381407194,DOWN,44.02003785946334
13,2208,2014-09-03 00:00:00,O,S,0.0,DOWN,44.02003785946334
14,2216,2014-09-15 00:00:00,C,S,2.9279687085211776,UP,41.092069150942166
15,2216,2014-09-15 00:00:00,O,L,0.0,UP,41.092069150942166
16,2217,2014-09-16 00:00:00,C,L,-0.8540022899710493,DOWN,40.23806686097112
17,2217,2014-09-16 00:00:00,O,S,0.0,DOWN,40.23806686097112
18,2219,2014-09-18 00:00:00,C,S,1.0228092890915406,UP,39.215257571879576
19,2219,2014-09-18 00:00:00,O,L,0.0,UP,39.215257571879576
20,2220,2014-09-19 00:00:00,C,L,-0.5153385015459335,DOWN,38.69991907033364
21,2220,2014-09-19 00:00:00,O,S,0.0,DOWN,38.69991907033364
22,2221,2014-09-22 00:00:00,C,S,0.6353253307547391,UP,38.0645937395789
23,2221,2014-09-22 00:00:00,O,L,0.0,UP,38.0645937395789
24,2284,2014-12-19 00:00:00,C,L,1.468368029082903,DOWN,39.532961768661806
25,2284,2014-12-19 00:00:00,O,S,0.0,DOWN,39.532961768661806
26,2285,2014-12-22 00:00:00,C,S,0.988751695233475,UP,38.54421007342833
27,2285,2014-12-22 00:00:00,O,L,0.0,UP,38.54421007342833
28,2286,2014-12-23 00:00:00,C,L,1.1983610076590168,DOWN,39.74257108108735
29,2286,2014-12-23 00:00:00,O,S,0.0,DOWN,39.74257108108735
30,2287,2014-12-24 00:00:00,C,S,-0.4240992133352819,UP,40.16667029442263
31,2287,2014-12-24 00:00:00,O,L,0.0,UP,40.16667029442263
32,2288,2014-12-26 00:00:00,C,L,-0.09350106284641413,DOWN,40.073169231576216
33,2288,2014-12-26 00:00:00,O,S,0.0,DOWN,40.073169231576216
34,2300,2015-01-14 00:00:00,C,S,-1.961757269635271,UP,42.03492650121149
35,2300,2015-01-14 00:00:00,O,L,0.0,UP,42.03492650121149
36,2301,2015-01-15 00:00:00,C,L,0.4449608662776896,DOWN,42.47988736748918
37,2301,2015-01-15 00:00:00,O,S,0.0,DOWN,42.47988736748918
38,2302,2015-01-16 00:00:00,C,S,1.0886665354631262,UP,41.39122083202605
39,2302,2015-01-16 00:00:00,O,L,0.0,UP,41.39122083202605
40,2303,2015-01-20 00:00:00,C,L,-1.2425035683393588,DOWN,40.14871726368669
41,2303,2015-01-20 00:00:00,O,S,0.0,DOWN,40.14871726368669
42,2307,2015-01-26 00:00:00,C,S,2.1244982360708065,UP,38.024219027615885
43,2307,2015-01-26 00:00:00,O,L,0.0,UP,38.024219027615885
44,2311,2015-01-30 00:00:00,C,L,3.0008686516462646,DOWN,41.02508767926215
45,2311,2015-01-30 00:00:00,O,S,0.0,DOWN,41.02508767926215
46,2315,2015-02-05 00:00:00,C,S,2.092947332724215,UP,38.932140346537935
47,2315,2015-02-05 00:00:00,O,L,0.0,UP,38.932140346537935
48,2319,2015-02-11 00:00:00,C,L,5.103422172835124,DOWN,44.03556251937306
49,2319,2015-02-11 00:00:00,O,S,0.0,DOWN,44.03556251937306
50,2326,2015-02-23 00:00:00,C,S,1.1001613796062202,UP,42.93540113976684
51,2326,2015-02-23 00:00:00,O,L,0.0,UP,42.93540113976684
52,2327,2015-02-24 00:00:00,C,L,-0.3871683985516938,DOWN,42.548232741215145
53,2327,2015-02-24 00:00:00,O,S,0.0,DOWN,42.548232741215145
54,2330,2015-02-27 00:00:00,C,S,-0.027956120653172434,UP,42.57618886186832
55,2330,2015-02-27 00:00:00,O,L,0.0,UP,42.57618886186832
56,2332,2015-03-03 00:00:00,C,L,0.7393185582078559,DOWN,43.31550742007617
57,2332,2015-03-03 00:00:00,O,S,0.0,DOWN,43.31550742007617
58,2335,2015-03-06 00:00:00,C,S,0.4534994796442504,UP,42.86200794043192
59,2335,2015-03-06 00:00:00,O,L,0.0,UP,42.86200794043192
60,2336,2015-03-09 00:00:00,C,L,-0.280730919902453,DOWN,42.58127702052947
61,2336,2015-03-09 00:00:00,O,S,0.0,DOWN,42.58127702052947
62,2379,2015-05-08 00:00:00,C,S,-0.06325415208154084,UP,42.64453117261101
63,2379,2015-05-08 00:00:00,O,L,0.0,UP,42.64453117261101
64,2380,2015-05-11 00:00:00,C,L,-1.3602978268385328,DOWN,41.28423334577248
65,2380,2015-05-11 00:00:00,O,S,0.0,DOWN,41.28423334577248
66,2381,2015-05-12 00:00:00,C,S,0.6577491104901156,UP,40.62648423528236
67,2381,2015-05-12 00:00:00,O,L,0.0,UP,40.62648423528236
68,2390,2015-05-26 00:00:00,C,L,3.6567915870700176,DOWN,44.28327582235238
69,2390,2015-05-26 00:00:00,O,S,0.0,DOWN,44.28327582235238
70,2392,2015-05-28 00:00:00,C,S,0.9664624531819328,UP,43.31681336917045
71,2392,2015-05-28 00:00:00,O,L,0.0,UP,43.31681336917045
72,2397,2015-06-04 00:00:00,C,L,-1.4556513148423562,DOWN,41.86116205432809
73,2397,2015-06-04 00:00:00,O,S,0.0,DOWN,41.86116205432809
74,2398,2015-06-05 00:00:00,C,S,0.051056114826906196,UP,41.810105939501184
75,2398,2015-06-05 00:00:00,O,L,0.0,UP,41.810105939501184
76,2400,2015-06-09 00:00:00,C,L,-0.41502607150358983,DOWN,41.395079867997595
77,2400,2015-06-09 00:00:00,O,S,0.0,DOWN,41.395079867997595
78,2402,2015-06-11 00:00:00,C,S,-0.6286149536360881,UP,42.02369482163368
79,2402,2015-06-11 00:00:00,O,L,0.0,UP,42.02369482163368
80,2405,2015-06-16 00:00:00,C,L,0.922204088230103,DOWN,42.945898909863786
81,2405,2015-06-16 00:00:00,O,S,0.0,DOWN,42.945898909863786
82,2406,2015-06-17 00:00:00,C,S,-0.29327288051520384,UP,43.23917179037899
