,day_index,low_pos,high_pos,p_l,coef,Trade_type,L/S
64,608,29.13469696044922,-67.21571350097656,-18.934900166326948,1.657158589986075,O,S
65,610,-27.53949737548828,67.02186584472656,21.38455120503719,1.657158589986075,O,L
66,631,25.66118621826172,-69.50344848632812,-26.978793315503438,1.657158589986075,O,S
67,656,-19.2368106842041,61.7252311706543,29.846785101389564,1.657158589986075,O,L
68,663,15.679819107055664,-59.38048553466797,-33.39653861198289,1.657158589986075,O,S
69,676,-17.458311080932617,60.24021911621094,31.309028941794374,1.657158589986075,O,L
70,682,15.748783111572266,-61.529815673828125,-35.43158445865852,1.657158589986075,O,S
71,706,-14.091876029968262,61.99876403808594,38.64629062600517,1.657158589986075,O,L
72,711,13.75069522857666,-60.67009735107422,-37.88301463475787,1.657158589986075,O,S
73,717,-14.641752243041992,63.55250549316406,39.288799991159145,1.657158589986075,O,L
74,719,14.478426933288574,-61.66131591796875,-37.668266355983846,1.657158589986075,O,S
75,728,-12.91407299041748,50.254947662353516,28.854280674576028,1.657158589986075,O,L
76,730,15.262415885925293,-48.67893981933594,-23.386696230034907,1.657158589986075,O,S
77,732,-14.02291202545166,53.78125,30.54306088040375,1.657158589986075,O,L
78,735,10.807097434997559,-42.138511657714844,-24.229437310492163,1.657158589986075,O,S
79,738,-11.213611602783203,51.41725158691406,32.83451879459436,1.657158589986075,O,L
80,749,13.5619535446167,-49.348758697509766,-26.874450884056102,1.657158589986075,O,S
81,752,-11.747161865234375,47.73333740234375,28.266427209413763,1.657158589986075,O,L
82,755,10.61654281616211,-43.63570785522461,-26.042412731466616,1.657158589986075,O,S
83,762,-12.124637603759766,47.457542419433594,27.365095063894916,1.657158589986075,O,L
84,766,13.972098350524902,-45.19203186035156,-22.03804905864895,1.657158589986075,O,S
85,772,-14.859530448913574,48.24552536010742,23.620926833530653,1.657158589986075,O,L
86,791,10.418731689453125,-48.365814208984375,-31.100323493046997,1.657158589986075,O,S
87,811,-11.454977035522461,49.760223388671875,30.777509796162605,1.657158589986075,O,L
88,815,10.533062934875488,-45.079010009765625,-27.624054288372772,1.657158589986075,O,S
89,828,-11.376941680908203,39.541255950927734,20.68785931664009,1.657158589986075,O,L
90,841,13.260699272155762,-44.09914016723633,-22.124058459161315,1.657158589986075,O,S
91,850,-16.545473098754883,45.48919677734375,18.070723906358573,1.657158589986075,O,L
92,861,15.207969665527344,-48.611793518066406,-23.409775950590113,1.657158589986075,O,S
93,863,-15.89759635925293,55.421077728271484,29.07623936140414,1.657158589986075,O,L
94,867,17.74505615234375,-53.48707580566406,-24.08070357302237,1.657158589986075,O,S
95,871,-17.51276397705078,52.298484802246094,23.277057543277692,1.657158589986075,O,L
96,873,18.285860061645508,-52.13732147216797,-21.834751395728816,1.657158589986075,O,S
97,875,-18.80307960510254,53.93028259277344,22.77059770698579,1.657158589986075,O,L
98,877,17.841238021850586,-52.197750091552734,-22.63198924765687,1.657158589986075,O,S
99,879,-18.05719757080078,53.3863525390625,23.4627124735343,1.657158589986075,O,L
100,882,19.54532814025879,-53.164764404296875,-20.775055982570464,1.657158589986075,O,S
101,900,-19.449148178100586,52.39921188354492,20.168888912293518,1.657158589986075,O,L
102,903,21.05523681640625,-52.45824432373047,-17.566377769231792,1.657158589986075,O,S
103,906,-20.274873733520508,52.682064056396484,19.08338288800993,1.657158589986075,O,L
104,909,17.790422439575195,-49.731544494628906,-20.249993129405848,1.657158589986075,O,S
105,910,-15.462043762207031,49.365238189697266,23.742179550415276,1.657158589986075,O,L
106,921,16.991914749145508,-53.15007019042969,-24.991772703572128,1.657158589986075,O,S
107,930,-16.975587844848633,52.173343658447266,24.042102441293153,1.657158589986075,O,L
108,940,16.305919647216797,-52.43787384033203,-25.416379029324006,1.657158589986075,O,S
109,953,-16.296846389770508,53.82157516479492,26.81511618030317,1.657158589986075,O,L
110,961,17.717836380004883,-57.28081130981445,-27.919546556721578,1.657158589986075,O,S
111,966,-16.523696899414062,55.99884796142578,28.616461706235494,1.657158589986075,O,L
112,977,17.34942626953125,-57.3341064453125,-28.583355671428723,1.657158589986075,O,S
113,992,-18.661529541015625,55.916664123535156,24.991550142362218,1.657158589986075,O,L
114,996,19.238630294799805,-56.79999923706055,-24.918537784466714,1.657158589986075,O,S
115,1035,-19.712289810180664,55.41020584106445,22.74381545382859,1.657158589986075,O,L
116,1043,19.423744201660156,-56.115535736083984,-23.927311182610637,1.657158589986075,O,S
117,1046,-18.794004440307617,56.94532775878906,25.80068186029686,1.657158589986075,O,L
118,1054,17.973718643188477,-55.9288330078125,-26.143530764259854,1.657158589986075,O,S
119,1056,-17.343982696533203,58.56344985961914,29.821719949489296,1.657158589986075,O,L
120,1060,17.36394691467285,-57.692169189453125,-28.917355403740803,1.657158589986075,O,S
121,1115,-21.16594123840332,72.05530548095703,36.979984142596464,1.657158589986075,O,L
122,1119,21.240345001220703,-68.14401245117188,-32.945392278131195,1.657158589986075,O,S
123,1142,-20.83020782470703,64.69293212890625,30.17397430099784,1.657158589986075,O,L
124,1146,22.367328643798828,-66.5125961303711,-29.446385333258277,1.657158589986075,O,S
125,1150,-22.046112060546875,67.7048110961914,31.17090711926054,1.657158589986075,O,L
126,1155,21.41457176208496,-65.4283218383789,-29.940980291966575,1.657158589986075,O,S
127,1160,-18.85752296447754,64.39478302001953,33.1448768535759,1.657158589986075,O,L
128,1171,18.94281578063965,-66.96804809570312,-35.57679820629235,1.657158589986075,O,S
129,1253,-20.57068634033203,70.74868774414062,36.65979817335018,1.657158589986075,O,L
130,1258,20.499910354614258,-69.51493072509766,-35.54332818700416,1.657158589986075,O,S
131,1272,-21.369199752807617,72.17386627197266,36.761713340479204,1.657158589986075,O,L
132,1295,21.10060691833496,-76.10646057128906,-41.13940856265068,1.657158589986075,O,S
133,1302,-20.86467933654785,80.00717163085938,45.431089040994145,1.657158589986075,O,L
134,1306,22.0279598236084,-80.45726013183594,-43.95343729027513,1.657158589986075,O,S
135,1334,-22.646808624267578,84.03645324707031,46.50709979959457,1.657158589986075,O,L
136,1354,21.877336502075195,-86.96514892578125,-50.71093281535143,1.657158589986075,O,S
137,1429,-22.430849075317383,87.81990051269531,50.6484262868519,1.657158589986075,O,L
138,1435,19.99176597595215,-80.69700622558594,-47.567479509545485,1.657158589986075,O,S
139,1442,-20.18413734436035,81.17477416992188,47.726457588256395,1.657158589986075,O,L
140,1456,20.539833068847656,-80.76215362548828,-46.724392818567345,1.657158589986075,O,S
141,1472,-22.03522491455078,73.84146118164062,37.32559893221762,1.657158589986075,O,L
142,1492,22.81740379333496,-80.97400665283203,-43.16194995552615,1.657158589986075,O,S
143,1502,-22.530662536621094,79.11429595947266,41.777414998833564,1.657158589986075,O,L
144,1507,22.22396469116211,-78.74232482910156,-41.91369083759504,1.657158589986075,O,S
145,1519,-22.18222427368164,82.30859375,45.54913024987084,1.657158589986075,O,L
146,1547,20.3529109954834,-84.79679870605469,-51.06879741866734,1.657158589986075,O,S
147,1573,-25.272817611694336,77.88090515136719,35.999838352996555,1.657158589986075,O,L
148,1583,25.352670669555664,-77.24217987060547,-35.22878389146329,1.657158589986075,O,S
149,1588,-25.742855072021484,79.40066528320312,36.74067186983612,1.657158589986075,O,L
150,1592,25.29459571838379,-77.08802795410156,-35.17087137915687,1.657158589986075,O,S
151,1597,-24.702974319458008,78.03762817382812,37.10088208213287,1.657158589986075,O,L
152,1620,23.793766021728516,-80.74542236328125,-41.31537861225504,1.657158589986075,O,S
153,1694,-24.100465774536133,82.01656341552734,42.07826953458939,1.657158589986075,O,L
154,1700,24.63218879699707,-82.12841033935547,-41.30896708425301,1.657158589986075,O,S
155,1707,-24.786453247070312,82.50865173339844,41.43356781972763,1.657158589986075,O,L
156,1716,25.47970199584961,-82.21790313720703,-39.99399610449951,1.657158589986075,O,S
157,1768,-23.955280303955078,77.78276824951172,38.085069718288324,1.657158589986075,O,L
158,1774,23.432615280151367,-77.1969223022461,-38.3653626049043,1.657158589986075,O,S
159,1789,-23.03335952758789,78.61844635009766,40.44851675271778,1.657158589986075,O,L
160,1801,24.33820152282715,-78.77745819091797,-38.44519847255279,1.657158589986075,O,S
161,1818,-28.223674774169922,83.7521743774414,36.981069284452424,1.657158589986075,O,L
162,1832,28.80803680419922,-85.91014862060547,-38.17066296989174,1.657158589986075,O,S
163,1842,-29.29802894592285,88.11355590820312,39.5620755708064,1.657158589986075,O,L
164,1862,28.01678466796875,-88.27388763427734,-41.84563225796276,1.657158589986075,O,S
165,1894,-29.915056228637695,89.78400421142578,40.21001181222239,1.657158589986075,O,L
166,1897,31.77341651916504,-90.03567504882812,-37.382084930888325,1.657158589986075,O,S
167,1902,-32.461212158203125,94.63469696044922,40.841320391122494,1.657158589986075,O,L
168,1910,32.604591369628906,-94.19872283935547,-40.16774417818908,1.657158589986075,O,S
169,1921,-33.00383758544922,100.09622192382812,45.40362896659567,1.657158589986075,O,L
170,1932,32.604591369628906,-99.10564422607422,-45.07466556490783,1.657158589986075,O,S
171,1967,-32.97843933105469,102.97587585449219,48.325371832700284,1.657158589986075,O,L
172,1971,32.791507720947266,-101.36328125,-47.02255255163754,1.657158589986075,O,S
173,1992,-35.55906295776367,106.27841186523438,47.351405232920655,1.657158589986075,O,L
174,1998,34.97651290893555,-104.49320220947266,-46.53157339467128,1.657158589986075,O,S
175,2007,-36.266841888427734,103.86720275878906,43.767294191714235,1.657158589986075,O,L
176,2011,37.46097946166992,-102.5920639038086,-40.51327999961035,1.657158589986075,O,S
177,2046,-41.01475524902344,103.14482116699219,35.17686718989654,1.657158589986075,O,L
178,2056,36.979347229003906,-100.90507507324219,-39.62443216062061,1.657158589986075,O,S
179,2073,-38.26988220214844,99.27193450927734,35.85267048023185,1.657158589986075,O,L
180,2096,36.51401138305664,-100.41515350341797,-39.90564588513633,1.657158589986075,O,S
181,2101,-35.265113830566406,103.85456848144531,45.41468217028545,1.657158589986075,O,L
182,2104,35.88773727416992,-102.49179077148438,-43.02011867243024,1.657158589986075,O,S
183,2127,-35.08252716064453,97.20508575439453,39.06777451171266,1.657158589986075,O,L
184,2137,35.394752502441406,-97.44003295898438,-38.78531480913247,1.657158589986075,O,S
185,2146,-34.768470764160156,99.48423767089844,41.86736768339072,1.657158589986075,O,L
186,2152,35.409236907958984,-101.29346466064453,-42.614743553768335,1.657158589986075,O,S
187,2165,-34.39418029785156,102.77832794189453,45.78171661577999,1.657158589986075,O,L
188,2167,34.70382308959961,-102.3524398803711,-44.84270134208401,1.657158589986075,O,S
189,2192,-34.692832946777344,96.93434143066406,39.442815301960074,1.657158589986075,O,L
190,2214,34.874229431152344,-100.90921020507812,-43.11708133409883,1.657158589986075,O,S
191,2241,-36.747642517089844,96.54730987548828,35.65063841655534,1.657158589986075,O,L
192,2245,37.981266021728516,-96.71412658691406,-33.77314534046042,1.657158589986075,O,S
193,2248,-37.85991287231445,95.71315002441406,32.97327019193379,1.657158589986075,O,L
194,2250,38.2938117980957,-96.59496307373047,-33.136043909206066,1.657158589986075,O,S
195,2256,-40.323482513427734,100.71807861328125,33.8956731880012,1.657158589986075,O,L
196,2259,41.03681945800781,-98.93059539794922,-30.926077527403862,1.657158589986075,O,S
197,2262,-40.43748474121094,100.64656829833984,33.6352431020113,1.657158589986075,O,L
198,2270,41.14897155761719,-101.09938049316406,-32.909008807366064,1.657158589986075,O,S
199,2273,-41.742801666259766,104.22151184082031,35.0470694894929,1.657158589986075,O,L
200,2278,41.44864273071289,-103.67335510253906,-34.986380758074304,1.657158589986075,O,S
201,2300,-38.35105514526367,105.58870697021484,42.03492650121149,1.657158589986075,O,L
202,2303,38.34553146362305,-103.69334411621094,-40.14871726368669,1.657158589986075,O,S
203,2311,-37.93252182006836,103.88529205322266,41.02508767926215,1.657158589986075,O,L
204,2316,42.171409606933594,-107.69999694824219,-37.81528326629089,1.657158589986075,O,S
205,2320,-43.22422790527344,116.07319641113281,44.44379584239313,1.657158589986075,O,L
206,2324,43.12834930419922,-114.53773498535156,-43.06722046397786,1.657158589986075,O,S
207,2386,-43.97868347167969,117.18914794921875,44.30949485784613,1.657158589986075,O,L
208,2393,43.78083419799805,-114.60533905029297,-42.0535535823244,1.657158589986075,O,S
209,2465,-43.61275863647461,104.91719818115234,32.64394057372907,1.657158589986075,O,L
210,2467,43.45581817626953,-102.70509338378906,-30.691911008110992,1.657158589986075,O,S
211,2469,-43.43535232543945,104.35810089111328,32.378833675939646,1.657158589986075,O,L
212,2476,43.72563171386719,-100.07972717285156,-27.619420975649007,1.657158589986075,O,S
213,2482,-44.090301513671875,103.19037628173828,30.125754393280886,1.657158589986075,O,L
214,2491,44.26335525512695,-103.28834533691406,-29.93694595427516,1.657158589986075,O,S
215,2495,-45.72397232055664,105.63970184326172,29.867828343965755,1.657158589986075,O,L
216,2501,46.96317672729492,-109.26471710205078,-31.43928537537988,1.657158589986075,O,S
217,2502,-48.62846374511719,111.00374603271484,30.418669619667483,1.657158589986075,O,L
218,2507,48.61916732788086,-107.89308166503906,-27.323410889670967,1.657158589986075,O,S
219,2512,-48.76801300048828,108.93368530273438,28.117353642422643,1.657158589986075,O,L
220,2528,46.94084930419922,-110.68511962890625,-32.89668798321064,1.657158589986075,O,S
221,2531,-45.83512496948242,112.4612045288086,36.50513346254556,1.657158589986075,O,L
222,2538,46.84670639038086,-115.34735870361328,-37.71493679623809,1.657158589986075,O,S
223,2542,-47.9534912109375,120.7249755859375,41.25843570591067,1.657158589986075,O,L
224,2544,46.91950607299805,-116.3834228515625,-38.630360324789976,1.657158589986075,O,S
225,2562,-49.23570251464844,106.5962142944336,25.004846938284942,1.657158589986075,O,L
226,2565,49.101322174072266,-106.20509338378906,-24.836415563351466,1.657158589986075,O,S
227,2566,-45.9303092956543,107.75092315673828,31.6371165667275,1.657158589986075,O,L
228,2569,45.31625747680664,-103.03897094726562,-27.942745603554798,1.657158589986075,O,S
229,2574,-45.98629379272461,103.58838653564453,27.38180475540763,1.657158589986075,O,L
230,2577,46.046016693115234,-105.26459503173828,-28.959042934100168,1.657158589986075,O,S
231,2579,-45.6018180847168,103.88638305664062,28.31693849856984,1.657158589986075,O,L
232,2600,43.89726257324219,-111.1964340209961,-38.45170827087357,1.657158589986075,O,S
233,2617,-45.34895324707031,113.770263671875,38.619856251615516,1.657158589986075,O,L
234,2629,47.58174514770508,-119.36155700683594,-40.51105930878822,1.657158589986075,O,S
235,2649,-49.73400115966797,119.19325256347656,36.77612532735537,1.657158589986075,O,L
236,2656,48.48918914794922,-116.83705139160156,-36.482775073617944,1.657158589986075,O,S
237,2660,-47.39544677734375,118.0618896484375,39.52011789513446,1.657158589986075,O,L
238,2665,45.518043518066406,-106.02851104736328,-30.59789423203955,1.657158589986075,O,S
239,2668,-48.1020622253418,116.72337341308594,37.01062780031609,1.657158589986075,O,L
240,2678,49.43446731567383,-116.98627471923828,-35.06552256568352,1.657158589986075,O,S
241,2697,-52.35675048828125,115.25859069824219,28.49515188282929,1.657158589986075,O,L
242,2700,52.26466369628906,-114.06607818603516,-27.455241788996375,1.657158589986075,O,S
243,2704,-52.52399826049805,115.44637298583984,28.405778088041842,1.657158589986075,O,L
244,2718,53.5576057434082,-117.60601043701172,-28.852564020235263,1.657158589986075,O,S
245,2722,-53.06187057495117,116.38534545898438,28.45341083497469,1.657158589986075,O,L
246,2739,50.01763916015625,-121.32539367675781,-38.43823329168099,1.657158589986075,O,S
247,2764,-52.30788803100586,116.23603057861328,29.55356460400212,1.657158589986075,O,L
248,2774,52.2136344909668,-117.2161865234375,-30.68991361233867,1.657158589986075,O,S
249,2779,-55.68198013305664,117.5743408203125,25.30046913538372,1.657158589986075,O,L
250,2781,56.228614807128906,-115.72708892822266,-22.54735689757078,1.657158589986075,O,S
251,2784,-55.32852554321289,115.22759246826172,23.53945109306251,1.657158589986075,O,L
252,2805,53.5180549621582,-118.57896423339844,-29.891059733511085,1.657158589986075,O,S
253,2822,-54.57969284057617,115.93924713134766,25.49204030178538,1.657158589986075,O,L
254,2825,55.59394073486328,-118.42758178710938,-26.299605347153914,1.657158589986075,O,S
255,2828,-55.35696792602539,121.43628692626953,29.701012012072923,1.657158589986075,O,L
256,2837,55.679256439208984,-122.9595718383789,-30.690213746106252,1.657158589986075,O,S
257,2854,-56.90087127685547,124.82344818115234,30.529680567019383,1.657158589986075,O,L
258,2861,57.29080581665039,-123.18004608154297,-28.240095095256578,1.657158589986075,O,S
259,2868,-57.319332122802734,121.69810485839844,26.710881258831122,1.657158589986075,O,L
260,2885,56.178077697753906,-135.3299102783203,-42.23392625258228,1.657158589986075,O,S
261,2926,-62.41083526611328,137.7716827392578,34.34703096981232,1.657158589986075,O,L
262,2929,62.53485107421875,-139.6594696044922,-36.02930397335065,1.657158589986075,O,S
263,2930,-62.79244613647461,141.03245544433594,36.975413943039115,1.657158589986075,O,L
264,2935,63.67967224121094,-142.138427734375,-36.611111872354485,1.657158589986075,O,S
265,2937,-63.288509368896484,141.59498596191406,36.71588901383306,1.657158589986075,O,L
266,2939,63.317138671875,-143.1300048828125,-38.20346463937534,1.657158589986075,O,S
267,2940,-63.641483306884766,141.94775390625,36.483723164790504,1.657158589986075,O,L
268,2948,62.162803649902344,-141.0801239013672,-38.06649985531378,1.657158589986075,O,S
269,2951,-62.83060073852539,143.8450469970703,39.724777269237535,1.657158589986075,O,L
270,2953,62.15325164794922,-141.15640258789062,-38.1586077239254,1.657158589986075,O,S
271,2969,-62.68749237060547,144.47434997558594,40.59123350895054,1.657158589986075,O,L
272,2976,63.988807678222656,-145.31336975097656,-39.273767444042974,1.657158589986075,O,S
273,2989,-66.6666030883789,147.98095703125,37.5038230581507,1.657158589986075,O,L
274,3003,62.84667205810547,-154.62042236328125,-50.47351991015394,1.657158589986075,O,S
275,3038,-68.73289489746094,147.8661651611328,33.96485796719536,1.657158589986075,O,L
276,3048,68.4433364868164,-143.75738525390625,-30.33592226747109,1.657158589986075,O,S
277,3055,-72.17870330810547,149.24884033203125,29.637282130947938,1.657158589986075,O,L
278,3057,72.19803619384766,-148.37521362304688,-28.731617764286682,1.657158589986075,O,S
279,3061,-73.1535873413086,151.5625457763672,30.335450125421048,1.657158589986075,O,L
280,3079,69.23480987548828,-152.86825561523438,-38.135195704016226,1.657158589986075,O,S
281,3092,-71.71540069580078,153.1946563720703,34.35086407473071,1.657158589986075,O,L
282,3100,72.05196380615234,-153.1658477783203,-33.76431703158919,1.657158589986075,O,S
283,3116,-70.16376495361328,142.54629516601562,26.273809367371456,1.657158589986075,O,L
284,3122,72.01322937011719,-145.9391326904297,-26.60179104710248,1.657158589986075,O,S
285,3127,-70.41551971435547,145.3029327392578,28.61324937627984,1.657158589986075,O,L
286,3131,67.91728210449219,-142.13180541992188,-29.582097971955122,1.657158589986075,O,S
287,3132,-68.02379608154297,143.5294189453125,30.80320094532246,1.657158589986075,O,L
288,3139,69.62151336669922,-148.3873291015625,-33.01344017810655,1.657158589986075,O,S
289,3145,-69.01146697998047,151.06687927246094,36.703933959045926,1.657158589986075,O,L
290,3149,69.38911437988281,-147.375244140625,-32.386477194475916,1.657158589986075,O,S
291,3157,-72.94282531738281,151.81866455078125,30.940834998226578,1.657158589986075,O,L
292,3162,72.28192138671875,-149.38011169433594,-29.597504767636778,1.657158589986075,O,S
293,3171,-71.4465103149414,146.707763671875,28.30956537894113,1.657158589986075,O,L
294,3179,72.62191772460938,-152.60125732421875,-32.25522254562033,1.657158589986075,O,S
295,3185,-73.64187622070312,154.46893310546875,32.432665343639286,1.657158589986075,O,L
296,3195,70.7276840209961,-144.0175018310547,-26.810512705840154,1.657158589986075,O,S
297,3199,-71.13567352294922,146.7174530029297,28.834360569929387,1.657158589986075,O,L
298,3202,71.39794158935547,-142.3820343017578,-24.064322089633364,1.657158589986075,O,S
299,3208,-71.3008041381836,142.93365478515625,24.776914734650617,1.657158589986075,O,L
300,3213,73.48646545410156,-143.61102294921875,-21.832295474239388,1.657158589986075,O,S
301,3219,-75.61382293701172,143.62071228027344,18.316616078518365,1.657158589986075,O,L
302,3221,75.87610626220703,-143.53363037109375,-17.79488910398115,1.657158589986075,O,S
303,3223,-75.37915802001953,141.8497772216797,16.93455800288659,1.657158589986075,O,L
304,3225,75.53506469726562,-141.63685607910156,-16.46327477087391,1.657158589986075,O,S
305,3228,-75.69097900390625,143.7078094482422,18.275853407463302,1.657158589986075,O,L
306,3231,74.41451263427734,-138.23045349121094,-14.913804659690925,1.657158589986075,O,S
307,3233,-73.0698471069336,136.8290557861328,15.740730983908662,1.657158589986075,O,L
308,3239,74.0734634399414,-137.76202392578125,-15.010547696262876,1.657158589986075,O,S
309,3241,-74.09295654296875,138.57838439941406,15.794605006768435,1.657158589986075,O,L
310,3252,71.92980194091797,-131.0464324951172,-11.847343332727931,1.657158589986075,O,S
311,3254,-71.85185241699219,135.09909057617188,16.029176136941544,1.657158589986075,O,L
312,3258,73.91757202148438,-139.0740509033203,-16.580911477003113,1.657158589986075,O,S
313,3260,-76.21714782714844,150.09503173828125,23.7911305122837,1.657158589986075,O,L
314,3269,79.14032745361328,-154.39065551757812,-23.24258206351209,1.657158589986075,O,S
315,3280,-77.0940933227539,152.88427734375,25.127138356760256,1.657158589986075,O,L
316,3282,76.53868865966797,-152.09707641601562,-25.26033103737707,1.657158589986075,O,S
317,3290,-73.38333892822266,147.07252502441406,25.46469455765036,1.657158589986075,O,L
318,3293,69.08277130126953,-142.48529052734375,-28.004182645401443,1.657158589986075,O,S
319,3294,-71.59469604492188,144.6719970703125,26.02823152202815,1.657158589986075,O,L
320,3299,72.30819702148438,-142.9859619140625,-23.159812093504144,1.657158589986075,O,S
321,3302,-70.51954650878906,148.8795166015625,32.01744434260017,1.657158589986075,O,L
322,3312,74.3411865234375,-154.34368896484375,-31.14855312777226,1.657158589986075,O,S
323,3318,-75.02537536621094,158.8418731689453,34.51292791389919,1.657158589986075,O,L
324,3328,74.23368072509766,-164.4134063720703,-41.396424692191005,1.657158589986075,O,S
325,3331,-72.79689025878906,166.93084716796875,46.29485515134283,1.657158589986075,O,L
326,3334,73.63746643066406,-167.29185485839844,-45.26289481801224,1.657158589986075,O,S
327,3341,-73.19762420654297,166.73570251464844,45.43563079420309,1.657158589986075,O,L
328,3347,72.48942565917969,-168.07244873046875,-47.94597431620214,1.657158589986075,O,S
329,3380,-79.14092254638672,171.7481689453125,40.59910932814512,1.657158589986075,O,L
330,3381,78.20893096923828,-174.8135223388672,-45.208920569566004,1.657158589986075,O,S
