,day_index,date,open_close,L/S,profit,trend_predicted,combo_price
0,-1,-,-,-,0.0,-,0.0
1,3500,2019-10-21 00:00:00,O,L,0.0,UP,34.70413557493015
2,3537,2019-12-12 00:00:00,C,L,12.522719458031077,DOWN,47.226855032961225
3,3537,2019-12-12 00:00:00,O,S,0.0,DOWN,47.226855032961225
4,3538,2019-12-13 00:00:00,C,S,0.8066643201883039,UP,46.42019071277292
5,3538,2019-12-13 00:00:00,O,L,0.0,UP,46.42019071277292
6,3539,2019-12-16 00:00:00,C,L,0.5234571777349686,DOWN,46.94364789050789
7,3539,2019-12-16 00:00:00,O,S,0.0,DOWN,46.94364789050789
8,3564,2020-01-23 00:00:00,C,S,2.1822639440876515,UP,44.76138394642024
9,3564,2020-01-23 00:00:00,O,L,0.0,UP,44.76138394642024
10,3565,2020-01-24 00:00:00,C,L,2.636379477150399,DOWN,47.39776342357064
11,3565,2020-01-24 00:00:00,O,S,0.0,DOWN,47.39776342357064
12,3566,2020-01-27 00:00:00,C,S,3.318752718680628,UP,44.07901070489001
13,3566,2020-01-27 00:00:00,O,L,0.0,UP,44.07901070489001
14,3567,2020-01-28 00:00:00,C,L,4.2626917559994695,DOWN,48.34170246088948
15,3567,2020-01-28 00:00:00,O,S,0.0,DOWN,48.34170246088948
16,3571,2020-02-03 00:00:00,C,S,-0.28213095174933756,UP,48.62383341263882
17,3571,2020-02-03 00:00:00,O,L,0.0,UP,48.62383341263882
18,3572,2020-02-04 00:00:00,C,L,15.64770473881046,DOWN,64.27153815144928
19,3572,2020-02-04 00:00:00,O,S,0.0,DOWN,64.27153815144928
20,3573,2020-02-05 00:00:00,C,S,-0.9980179430504847,UP,65.26955609449976
21,3573,2020-02-05 00:00:00,O,L,0.0,UP,65.26955609449976
22,3576,2020-02-10 00:00:00,C,L,-8.47560831335727,DOWN,56.79394778114249
23,3576,2020-02-10 00:00:00,O,S,0.0,DOWN,56.79394778114249
24,3584,2020-02-21 00:00:00,C,S,6.087362016372481,UP,50.70658576477001
25,3584,2020-02-21 00:00:00,O,L,0.0,UP,50.70658576477001
26,3585,2020-02-24 00:00:00,C,L,-1.3917972407923571,DOWN,49.314788523977654
27,3585,2020-02-24 00:00:00,O,S,0.0,DOWN,49.314788523977654
28,3590,2020-03-02 00:00:00,C,S,5.196713657774836,UP,44.11807486620282
29,3590,2020-03-02 00:00:00,O,L,0.0,UP,44.11807486620282
30,3603,2020-03-19 00:00:00,C,L,-14.52088049950683,DOWN,29.597194366695987
31,3603,2020-03-19 00:00:00,O,S,0.0,DOWN,29.597194366695987
32,3604,2020-03-20 00:00:00,C,S,-1.175944626372896,UP,30.773138993068883
33,3604,2020-03-20 00:00:00,O,L,0.0,UP,30.773138993068883
34,3609,2020-03-27 00:00:00,C,L,0.81901714404664,DOWN,31.592156137115524
35,3609,2020-03-27 00:00:00,O,S,0.0,DOWN,31.592156137115524
36,3611,2020-03-31 00:00:00,C,S,-4.121005219454844,UP,35.71316135657037
37,3611,2020-03-31 00:00:00,O,L,0.0,UP,35.71316135657037
38,3614,2020-04-03 00:00:00,C,L,-13.068863615723757,DOWN,22.64429774084661
39,3614,2020-04-03 00:00:00,O,S,0.0,DOWN,22.64429774084661
40,3617,2020-04-08 00:00:00,C,S,-25.572837172233648,UP,48.21713491308026
41,3617,2020-04-08 00:00:00,O,L,0.0,UP,48.21713491308026
42,3619,2020-04-13 00:00:00,C,L,-0.084145796402737,DOWN,48.13298911667752
43,3619,2020-04-13 00:00:00,O,S,0.0,DOWN,48.13298911667752
44,3622,2020-04-16 00:00:00,C,S,5.315469239261745,UP,42.817519877415776
45,3622,2020-04-16 00:00:00,O,L,0.0,UP,42.817519877415776
46,3623,2020-04-17 00:00:00,C,L,2.370139645376298,DOWN,45.187659522792075
47,3623,2020-04-17 00:00:00,O,S,0.0,DOWN,45.187659522792075
48,3625,2020-04-21 00:00:00,C,S,8.076125257629883,UP,37.11153426516219
49,3625,2020-04-21 00:00:00,O,L,0.0,UP,37.11153426516219
50,3626,2020-04-22 00:00:00,C,L,0.6033880902872397,DOWN,37.71492235544943
51,3626,2020-04-22 00:00:00,O,S,0.0,DOWN,37.71492235544943
52,3627,2020-04-23 00:00:00,C,S,7.663639724213027,UP,30.051282631236404
53,3627,2020-04-23 00:00:00,O,L,0.0,UP,30.051282631236404
54,3638,2020-05-08 00:00:00,C,L,11.94480938000919,DOWN,41.996092011245594
55,3638,2020-05-08 00:00:00,O,S,0.0,DOWN,41.996092011245594
56,3639,2020-05-11 00:00:00,C,S,-1.6768647107541028,UP,43.6729567219997
57,3639,2020-05-11 00:00:00,O,L,0.0,UP,43.6729567219997
58,3640,2020-05-12 00:00:00,C,L,3.337320638991997,DOWN,47.010277360991694
59,3640,2020-05-12 00:00:00,O,S,0.0,DOWN,47.010277360991694
60,3645,2020-05-19 00:00:00,C,S,-1.5099013392883762,UP,48.52017870028007
61,3645,2020-05-19 00:00:00,O,L,0.0,UP,48.52017870028007
62,3646,2020-05-20 00:00:00,C,L,-1.1645466714709585,DOWN,47.35563202880911
63,3646,2020-05-20 00:00:00,O,S,0.0,DOWN,47.35563202880911
64,3647,2020-05-21 00:00:00,C,S,1.4816161413864393,UP,45.87401588742267
65,3647,2020-05-21 00:00:00,O,L,0.0,UP,45.87401588742267
66,3648,2020-05-22 00:00:00,C,L,-3.137516844033655,DOWN,42.73649904338902
67,3648,2020-05-22 00:00:00,O,S,0.0,DOWN,42.73649904338902
68,3651,2020-05-28 00:00:00,C,S,-5.280065285619088,UP,48.016564329008105
69,3651,2020-05-28 00:00:00,O,L,0.0,UP,48.016564329008105
70,3653,2020-06-01 00:00:00,C,L,-7.697350039000412,DOWN,40.31921429000769
71,3653,2020-06-01 00:00:00,O,S,0.0,DOWN,40.31921429000769
72,3658,2020-06-08 00:00:00,C,S,-1.7799983524092795,UP,42.09921264241697
73,3658,2020-06-08 00:00:00,O,L,0.0,UP,42.09921264241697
74,3680,2020-07-09 00:00:00,C,L,4.031907805957644,DOWN,46.13112044837462
75,3680,2020-07-09 00:00:00,O,S,0.0,DOWN,46.13112044837462
76,3699,2020-08-05 00:00:00,C,S,3.153402116298764,UP,42.97771833207585
77,3699,2020-08-05 00:00:00,O,L,0.0,UP,42.97771833207585
78,3723,2020-09-09 00:00:00,C,L,-1.6955765628131871,DOWN,41.282141769262665
79,3723,2020-09-09 00:00:00,O,S,0.0,DOWN,41.282141769262665
80,3726,2020-09-14 00:00:00,C,S,1.7410269668233127,UP,39.54111480243935
81,3726,2020-09-14 00:00:00,O,L,0.0,UP,39.54111480243935
82,3727,2020-09-15 00:00:00,C,L,-0.5633053816220581,DOWN,38.977809420817294
83,3727,2020-09-15 00:00:00,O,S,0.0,DOWN,38.977809420817294
84,3728,2020-09-16 00:00:00,C,S,-0.05801578483561798,UP,39.03582520565291
85,3728,2020-09-16 00:00:00,O,L,0.0,UP,39.03582520565291
86,3737,2020-09-29 00:00:00,C,L,4.713756797666662,DOWN,43.749582003319574
87,3737,2020-09-29 00:00:00,O,S,0.0,DOWN,43.749582003319574
88,3759,2020-10-29 00:00:00,C,S,16.08965400774028,UP,27.659927995579295
89,3759,2020-10-29 00:00:00,O,L,0.0,UP,27.659927995579295
